QueryType,SchemaName,TableCount,TableName,TableType
Table Details,cdwwork2_encmill,0,PatEdDocumentActivity,VIEW
Table Details,cdwwork2_encmill,0,PatEdDocumentFollowup,VIEW
Table Details,cdwwork2_encmill,0,pateddocumentrelation,VIEW
Table Details,cdwwork2_encmill,0,PendingEncounter,VIEW
Table Details,cdwwork2_encmill,0,ProcedureAction,VIEW
Table Details,cdwwork2_encmill,0,procedurestaffrelation,VIEW
Table Details,cdwwork2_encmill,0,recordcompliance,VIEW
Table Details,cdwwork2_encmill,0,RelatedEncounterAppeal,VIEW
Table Details,cdwwork2_encmill,0,RelatedEncounterEpisode,VIEW
Table Details,cdwwork2_encmill,0,TrackEventOrder,VIEW
Table Details,cdwwork2_encmill,0,trackingcheckin,VIEW
Table Details,cdwwork2_encmill,0,TrackingEvent,VIEW
Table Details,cdwwork2_encmill,0,TrackingGroup,VIEW
Table Details,cdwwork2_encmill,0,TrackingItem,VIEW
Table Details,cdwwork2_encmill,0,trackinglocator,VIEW
Table Details,cdwwork2_encmill,0,TrackingPreArrival,VIEW
Table Details,cdwwork2_encmill,0,TrackingPreArrivalDetail,VIEW
Table Details,cdwwork2_encmill,0,TrackingStaff,VIEW
Table Details,cdwwork2_encmill,0,TrackingStaffDetail,VIEW
Table Details,cdwwork2_hmmill,0,expectationchange,VIEW
Table Details,cdwwork2_hmmill,0,ExpectationRecommendation,VIEW
Table Details,cdwwork2_hmmill,0,ExpectationRecommendationAction,VIEW
Table Details,cdwwork2_hmmill,0,ExpectationSeries,VIEW
Table Details,cdwwork2_hmmill,0,InvitationFragment,VIEW
Table Details,cdwwork2_hmmill,0,ProgramGroupRelation,VIEW
Table Details,cdwwork2_invmill,0,InventoryLocationCost,VIEW
Table Details,cdwwork2_invmill,0,InventoryObjectIdentifier,VIEW
Table Details,cdwwork2_invmill,0,InventoryObjectIdentifierIndex,VIEW
Table Details,cdwwork2_invmill,0,InventoryOnHand,VIEW
Table Details,cdwwork2_invmill,0,inventoryrequisition,VIEW
Table Details,cdwwork2_invmill,0,ParentItemOrganizationRelation,VIEW
Table Details,cdwwork2_labmill,0,CollectionInfoQualifiers,VIEW
Table Details,cdwwork2_labmill,0,ContainerEvent,VIEW
Table Details,cdwwork2_labmill,0,EquationComponent,VIEW
Table Details,cdwwork2_labmill,0,LabControlCheck,VIEW
Table Details,cdwwork2_labmill,0,OrderLab,VIEW
Table Details,cdwwork2_labmill,0,ProcedureSpecType,VIEW
Table Details,cdwwork2_labmill,0,QCGroupControl,VIEW
Table Details,cdwwork2_labmill,0,ResourceAccession,VIEW
Table Details,cdwwork2_labmill,0,ResourceLot,VIEW
Table Details,cdwwork2_labmill,0,resultcomment,VIEW
Table Details,cdwwork2_labmill,0,ResultEquation,VIEW
Table Details,cdwwork2_labmill,0,ResultEvent,VIEW
Table Details,cdwwork2_labmill,0,ResultPerformed,VIEW
Table Details,cdwwork2_labmill,0,ResultStatus,VIEW
Table Details,cdwwork2_labmill,0,SpecContainer,VIEW
Table Details,cdwwork2_labmill,0,SpecContainerVolume,VIEW
Table Details,cdwwork2_largetextmill,0,LongBlob,VIEW
Table Details,cdwwork2_largetextmill,0,LongText,VIEW
Table Details,cdwwork2_maemill,0,medadministrationalert,VIEW
Table Details,cdwwork2_maemill,0,medadministrationerror,VIEW
Table Details,cdwwork2_maemill,0,MedAdministrationEvent,VIEW
Table Details,cdwwork2_medordercheckmill,0,CustomDoseRangeCheck,VIEW
Table Details,cdwwork2_medordercheckmill,0,DoseRange,VIEW
Table Details,cdwwork2_medordercheckmill,0,DoseRangeCheck,VIEW
Table Details,cdwwork2_medordercheckmill,0,DoseRangeCheckMedMap,VIEW
Table Details,cdwwork2_medordercheckmill,0,DoseRangeCheckPremise,VIEW
Table Details,cdwwork2_medordercheckmill,0,DoseRangeCheckPremiseList,VIEW
Table Details,cdwwork2_medordercheckmill,0,DoseRangeCheckRelationship,VIEW
Table Details,cdwwork2_micromill,0,ICOrder,VIEW
Table Details,cdwwork2_micromill,0,MicrobiologyEvent,VIEW
Table Details,cdwwork2_micromill,0,MicrobiologyOrder,VIEW
Table Details,cdwwork2_micromill,0,microbiologyreport,VIEW
Table Details,cdwwork2_micromill,0,microeventlog,VIEW
Table Details,cdwwork2_micromill,0,microorganismobservation,VIEW
Table Details,cdwwork2_micromill,0,SusceptibilityDetail,VIEW
Table Details,cdwwork2_micromill,0,susceptibilityresult,VIEW
Table Details,cdwwork2_micromill,0,tasklog,VIEW
Table Details,cdwwork2_multummill,0,AllergyCategory,VIEW
Table Details,cdwwork2_multummill,0,AllergyClass,VIEW
Table Details,cdwwork2_multummill,0,AllergyConceptNameMap,VIEW
Table Details,cdwwork2_multummill,0,AllergyDescription,VIEW
Table Details,cdwwork2_multummill,0,AllergyMessage,VIEW
Table Details,cdwwork2_multummill,0,AllergyText,VIEW
Table Details,cdwwork2_multummill,0,ComboActiveIngredient,VIEW
Table Details,cdwwork2_multummill,0,DoseForm,VIEW
Table Details,cdwwork2_multummill,0,DRCGroupRelationship,VIEW
Table Details,cdwwork2_multummill,0,DrugCategory,VIEW
Table Details,cdwwork2_multummill,0,DrugInteraction,VIEW
Table Details,cdwwork2_multummill,0,DrugInteractionSeverity,VIEW
Table Details,cdwwork2_multummill,0,DuplicationDrugReference,VIEW
Table Details,cdwwork2_multummill,0,DuplicationDrugSubReference,VIEW
Table Details,cdwwork2_multummill,0,GenericDrug,VIEW
Table Details,cdwwork2_multummill,0,InteractionDescription,VIEW
Table Details,cdwwork2_multummill,0,InteractionSeverityMap,VIEW
Table Details,cdwwork2_multummill,0,MainMultumDrug,VIEW
Table Details,cdwwork2_multummill,0,MedBrandName,VIEW
Table Details,cdwwork2_multummill,0,MedCategoryCrossReference,VIEW
Table Details,cdwwork2_multummill,0,MedCrossReference,VIEW
Table Details,cdwwork2_multummill,0,MedPrice,VIEW
Table Details,cdwwork2_multummill,0,MedProductActiveIngredient,VIEW
Table Details,cdwwork2_multummill,0,MedProductDescription,VIEW
Table Details,cdwwork2_multummill,0,MedProductInnerDescription,VIEW
Table Details,cdwwork2_multummill,0,MedProductRoute,VIEW
Table Details,cdwwork2_multummill,0,MedProductStrength,VIEW
Table Details,cdwwork2_multummill,0,MedUnit,VIEW
Table Details,cdwwork2_multummill,0,MMDCSynonym,VIEW
Table Details,cdwwork2_multummill,0,MorphineEquivalentDosage,VIEW
Table Details,cdwwork2_multummill,0,MultumDictionary,VIEW
Table Details,cdwwork2_multummill,0,MultumDrugName,VIEW
Table Details,cdwwork2_multummill,0,MultumDrugNameMap,VIEW
Table Details,cdwwork2_multummill,0,MultumGlobalType,VIEW
Table Details,cdwwork2_multummill,0,MultumNDCOrangeBook,VIEW
Table Details,cdwwork2_multummill,0,MultumNDCSource,VIEW
Table Details,cdwwork2_multummill,0,MultumRxNormMap,VIEW
Table Details,cdwwork2_multummill,0,NDCOrangeBook,VIEW
Table Details,cdwwork2_multummill,0,NDCPackageMap,VIEW
Table Details,cdwwork2_multummill,0,RxBuilderOrderCategory,VIEW
Table Details,cdwwork2_multummill,0,RxBuilderOrderDoseRate,VIEW
Table Details,cdwwork2_multummill,0,RxBuilderOrderTable,VIEW
Table Details,cdwwork2_multummill,0,RxBuilderOrderType,VIEW
Table Details,cdwwork2_multummill,0,RxBuilderRefillMap,VIEW
Table Details,cdwwork2_multummill,0,TherapeuticDuplicationCategory,VIEW
Table Details,cdwwork2_ndimmill,0,abstractfielddefinition,VIEW
Table Details,cdwwork2_ndimmill,0,abstractfieldproperty,VIEW
Table Details,cdwwork2_ndimmill,0,Address,VIEW
Table Details,cdwwork2_ndimmill,0,agencyfacilityrelation,VIEW
Table Details,cdwwork2_ndimmill,0,AnesthesiaActionCategory,VIEW
Table Details,cdwwork2_ndimmill,0,AnesthesiaActionDetail,VIEW
Table Details,cdwwork2_ndimmill,0,AnesthesiaActionGroup,VIEW
Table Details,cdwwork2_ndimmill,0,AnesthesiaActionItem,VIEW
Table Details,cdwwork2_ndimmill,0,anesthesiadiluent,VIEW
Table Details,cdwwork2_ndimmill,0,AnesthesiaFluidCategory,VIEW
Table Details,cdwwork2_ndimmill,0,AnesthesiaFluidDetail,VIEW
Table Details,cdwwork2_ndimmill,0,AnesthesiaItemDetail,VIEW
Table Details,cdwwork2_ndimmill,0,AnesthesiaMacroDetail,VIEW
Table Details,cdwwork2_ndimmill,0,AnesthesiaMedicationCategory,VIEW
Table Details,cdwwork2_ndimmill,0,AnesthesiaMedicationDetail,VIEW
Table Details,cdwwork2_ndimmill,0,AnesthesiaParameterCategory,VIEW
Table Details,cdwwork2_ndimmill,0,AnesthesiaParameterDetail,VIEW
Table Details,cdwwork2_ndimmill,0,aoavfacilitypreference,VIEW
Table Details,cdwwork2_ndimmill,0,APCExtension,VIEW
Table Details,cdwwork2_ndimmill,0,apdiagcorrdiscrepterm,VIEW
Table Details,cdwwork2_ndimmill,0,apdiagcorrevalterm,VIEW
Table Details,cdwwork2_ndimmill,0,apdiagcorrstudy,VIEW
Table Details,cdwwork2_ndimmill,0,application,VIEW
Table Details,cdwwork2_ndimmill,0,AppointmentLocation,VIEW
Table Details,cdwwork2_ndimmill,0,appointmentoption,VIEW
Table Details,cdwwork2_ndimmill,0,appointmentservicetype,VIEW
Table Details,cdwwork2_ndimmill,0,AppointmentState,VIEW
Table Details,cdwwork2_ndimmill,0,APPrefix,VIEW
Table Details,cdwwork2_ndimmill,0,APPrefixGroup,VIEW
Table Details,cdwwork2_ndimmill,0,APPrefixReport,VIEW
Table Details,cdwwork2_ndimmill,0,APPrefixTagGroup,VIEW
Table Details,cdwwork2_ndimmill,0,aptag,VIEW
Table Details,cdwwork2_ndimmill,0,aptaggroup,VIEW
Table Details,cdwwork2_ndimmill,0,AttributeLocationRelation,VIEW
Table Details,cdwwork2_ndimmill,0,AttributeLocationRelationHistory,VIEW
Table Details,cdwwork2_ndimmill,0,bbrhphenotype,VIEW
Table Details,cdwwork2_ndimmill,0,BedrockDatamartCategory,VIEW
Table Details,cdwwork2_ndimmill,0,benefit,VIEW
Table Details,cdwwork2_ndimmill,0,billaccounttemplate,VIEW
Table Details,cdwwork2_ndimmill,0,billdeliverysystem,VIEW
Table Details,cdwwork2_ndimmill,0,BillDenialReason,VIEW
Table Details,cdwwork2_ndimmill,0,BillFiscalPeriod,VIEW
Table Details,cdwwork2_ndimmill,0,BillHoldCriteria,VIEW
Table Details,cdwwork2_ndimmill,0,billholdreason,VIEW
Table Details,cdwwork2_ndimmill,0,BillHPMedia,VIEW
Table Details,cdwwork2_ndimmill,0,billinterface,VIEW
Table Details,cdwwork2_ndimmill,0,billitem,VIEW
Table Details,cdwwork2_ndimmill,0,BillItemModifier,VIEW
Table Details,cdwwork2_ndimmill,0,billorganization,VIEW
Table Details,cdwwork2_ndimmill,0,BillOrganizationAccount,VIEW
Table Details,cdwwork2_ndimmill,0,billorganizationcollection,VIEW
Table Details,cdwwork2_ndimmill,0,BillOrganizationDomain,VIEW
Table Details,cdwwork2_ndimmill,0,billorganizationgroup,VIEW
Table Details,cdwwork2_ndimmill,0,BillOrganizationRelation,VIEW
Table Details,cdwwork2_ndimmill,0,billpaymentlocation,VIEW
Table Details,cdwwork2_ndimmill,0,billqueueassign,VIEW
Table Details,cdwwork2_ndimmill,0,BillRelativeValueUnit,VIEW
Table Details,cdwwork2_ndimmill,0,billreporttemplate,VIEW
Table Details,cdwwork2_ndimmill,0,billreporttemplateparameter,VIEW
Table Details,cdwwork2_ndimmill,0,billstatementcycle,VIEW
Table Details,cdwwork2_ndimmill,0,billstatementcyclemsg,VIEW
Table Details,cdwwork2_ndimmill,0,billstatementcyclemsgdetail,VIEW
Table Details,cdwwork2_ndimmill,0,BillStatementCycleRelation,VIEW
Table Details,cdwwork2_ndimmill,0,BillStatus,VIEW
Table Details,cdwwork2_ndimmill,0,billstatusreason,VIEW
Table Details,cdwwork2_ndimmill,0,billtemplate,VIEW
Table Details,cdwwork2_ndimmill,0,billtemplatedetail,VIEW
Table Details,cdwwork2_ndimmill,0,billtransactionalias,VIEW
Table Details,cdwwork2_ndimmill,0,billtransactiontypealias,VIEW
Table Details,cdwwork2_ndimmill,0,billworkflowissue,VIEW
Table Details,cdwwork2_ndimmill,0,billworkflowprocess,VIEW
Table Details,cdwwork2_ndimmill,0,billworkloadcode,VIEW
Table Details,cdwwork2_ndimmill,0,billworkloadrelation,VIEW
Table Details,cdwwork2_ndimmill,0,billworkloadstandard,VIEW
Table Details,cdwwork2_ndimmill,0,bookinginstruction,VIEW
Table Details,cdwwork2_ndimmill,0,carecategory,VIEW
Table Details,cdwwork2_ndimmill,0,CareChartDisplay,VIEW
Table Details,cdwwork2_ndimmill,0,CareChartDisplayRelation,VIEW
Table Details,cdwwork2_ndimmill,0,carechartdistribution,VIEW
Table Details,cdwwork2_ndimmill,0,CareChartFormDefinition,VIEW
Table Details,cdwwork2_ndimmill,0,CareChartFormReference,VIEW
Table Details,cdwwork2_ndimmill,0,CareChartFormSection,VIEW
Table Details,cdwwork2_ndimmill,0,CareChartNoteTypeList,VIEW
Table Details,cdwwork2_ndimmill,0,CareChartOncCategory,VIEW
Table Details,cdwwork2_ndimmill,0,CareChartOncDisease,VIEW
Table Details,cdwwork2_ndimmill,0,CareChartSet,VIEW
Table Details,cdwwork2_ndimmill,0,CareChartSetElement,VIEW
Table Details,cdwwork2_ndimmill,0,CareChartSetSection,VIEW
Table Details,cdwwork2_ndimmill,0,CareChartSetSectionRelation,VIEW
Table Details,cdwwork2_ndimmill,0,carechartsettemplate,VIEW
Table Details,cdwwork2_ndimmill,0,carepathway,VIEW
Table Details,cdwwork2_ndimmill,0,carepathwaygroup,VIEW
Table Details,cdwwork2_ndimmill,0,catalogitemrelationship,VIEW
Table Details,cdwwork2_ndimmill,0,CDIACBatchClass,VIEW
Table Details,cdwwork2_ndimmill,0,CDIDocumentSubtype,VIEW
Table Details,cdwwork2_ndimmill,0,CDIDocumentType,VIEW
Table Details,cdwwork2_ndimmill,0,CDIForm,VIEW
Table Details,cdwwork2_ndimmill,0,CDIFormCriteria,VIEW
Table Details,cdwwork2_ndimmill,0,cdiformfacility,VIEW
Table Details,cdwwork2_ndimmill,0,cdiformfield,VIEW
Table Details,cdwwork2_ndimmill,0,CDIFormFieldDetail,VIEW
Table Details,cdwwork2_ndimmill,0,CDIFormRule,VIEW
Table Details,cdwwork2_ndimmill,0,chartformat,VIEW
Table Details,cdwwork2_ndimmill,0,ClinicalDocPattern,VIEW
Table Details,cdwwork2_ndimmill,0,ClinicalNoteTemplate,VIEW
Table Details,cdwwork2_ndimmill,0,CMTConcept,VIEW
Table Details,cdwwork2_ndimmill,0,CMTConceptExplode,VIEW
Table Details,cdwwork2_ndimmill,0,CMTConceptExtension,VIEW
Table Details,cdwwork2_ndimmill,0,CMTConceptHistory,VIEW
Table Details,cdwwork2_ndimmill,0,CMTConceptRelation,VIEW
Table Details,cdwwork2_ndimmill,0,CMTCrossMap,VIEW
Table Details,cdwwork2_ndimmill,0,CMTICD10Normalize,VIEW
Table Details,cdwwork2_ndimmill,0,CMTSubset,VIEW
Table Details,cdwwork2_ndimmill,0,CMTSubsetMember,VIEW
Table Details,cdwwork2_ndimmill,0,CMTTermMap,VIEW
Table Details,cdwwork2_ndimmill,0,CodeCDFExtension,VIEW
Table Details,cdwwork2_ndimmill,0,CodeSetExtension,VIEW
Table Details,cdwwork2_ndimmill,0,codevalue,VIEW
Table Details,cdwwork2_ndimmill,0,codevaluealias,VIEW
Table Details,cdwwork2_ndimmill,0,codevaluedomainrelation,VIEW
Table Details,cdwwork2_ndimmill,0,codevalueeventrelation,VIEW
Table Details,cdwwork2_ndimmill,0,codevalueextension,VIEW
Table Details,cdwwork2_ndimmill,0,codevaluegroup,VIEW
Table Details,cdwwork2_ndimmill,0,CodeValueNode,VIEW
Table Details,cdwwork2_ndimmill,0,codevalueoutbound,VIEW
Table Details,cdwwork2_ndimmill,0,codevalueset,VIEW
Table Details,cdwwork2_ndimmill,0,codingaudittrigger,VIEW
Table Details,cdwwork2_ndimmill,0,ComChannel,VIEW
Table Details,cdwwork2_ndimmill,0,CommonDataFoundation,VIEW
Table Details,cdwwork2_ndimmill,0,concept,VIEW
Table Details,cdwwork2_ndimmill,0,CondExpression,VIEW
Table Details,cdwwork2_ndimmill,0,CondExpressionComp,VIEW
Table Details,cdwwork2_ndimmill,0,ConditionalDTA,VIEW
Table Details,cdwwork2_ndimmill,0,ConsentPolicy,VIEW
Table Details,cdwwork2_ndimmill,0,contract,VIEW
Table Details,cdwwork2_ndimmill,0,contractline,VIEW
Table Details,cdwwork2_ndimmill,0,Conversation,VIEW
Table Details,cdwwork2_ndimmill,0,CVDeviceLocation,VIEW
Table Details,cdwwork2_ndimmill,0,CVDeviceLocationDetail,VIEW
Table Details,cdwwork2_ndimmill,0,CytoStandardReport,VIEW
Table Details,cdwwork2_ndimmill,0,DataManagementFlags,VIEW
Table Details,cdwwork2_ndimmill,0,DCPFormsActivityComp,VIEW
Table Details,cdwwork2_ndimmill,0,DCPFormsRefInstance,VIEW
Table Details,cdwwork2_ndimmill,0,defaultschedule,VIEW
Table Details,cdwwork2_ndimmill,0,defaultscheduleslot,VIEW
Table Details,cdwwork2_ndimmill,0,DeliveryClassQueue,VIEW
Table Details,cdwwork2_ndimmill,0,discerneksrule,VIEW
Table Details,cdwwork2_ndimmill,0,dischargefacility,VIEW
Table Details,cdwwork2_ndimmill,0,dischargefacilityaccount,VIEW
Table Details,cdwwork2_ndimmill,0,DischargeFacilityType,VIEW
Table Details,cdwwork2_ndimmill,0,domainowner,VIEW
Table Details,cdwwork2_ndimmill,0,drgextension,VIEW
Table Details,cdwwork2_ndimmill,0,dynamicdocumentreferencetemplate,VIEW
Table Details,cdwwork2_ndimmill,0,encounterplanauthorization,VIEW
Table Details,cdwwork2_ndimmill,0,eventcode,VIEW
Table Details,cdwwork2_ndimmill,0,eventset,VIEW
Table Details,cdwwork2_ndimmill,0,EventSetCode,VIEW
Table Details,cdwwork2_ndimmill,0,EventSetCodeRelation,VIEW
Table Details,cdwwork2_ndimmill,0,expectationsatisfier,VIEW
Table Details,cdwwork2_ndimmill,0,ExpectationSchedule,VIEW
Table Details,cdwwork2_ndimmill,0,expectationstep,VIEW
Table Details,cdwwork2_ndimmill,0,facility,VIEW
Table Details,cdwwork2_ndimmill,0,facilityaddress,VIEW
Table Details,cdwwork2_ndimmill,0,FacilityLocation,VIEW
Table Details,cdwwork2_ndimmill,0,FacilityRelation,VIEW
Table Details,cdwwork2_ndimmill,0,FacilitySiteType,VIEW
Table Details,cdwwork2_ndimmill,0,facilitysynonymlist,VIEW
Table Details,cdwwork2_ndimmill,0,FamilyHistory,VIEW
Table Details,cdwwork2_ndimmill,0,FormBuilder,VIEW
Table Details,cdwwork2_ndimmill,0,formbuilderbehavior,VIEW
Table Details,cdwwork2_ndimmill,0,formbuildercondition,VIEW
Table Details,cdwwork2_ndimmill,0,formbuilderdefinition,VIEW
Table Details,cdwwork2_ndimmill,0,formbuildergroup,VIEW
Table Details,cdwwork2_ndimmill,0,formbuildergroupdefinition,VIEW
Table Details,cdwwork2_ndimmill,0,formbuilderitem,VIEW
Table Details,cdwwork2_ndimmill,0,frequencyepoch,VIEW
Table Details,cdwwork2_ndimmill,0,frequencyschedule,VIEW
Table Details,cdwwork2_ndimmill,0,healthexpectation,VIEW
Table Details,cdwwork2_ndimmill,0,healthplan,VIEW
Table Details,cdwwork2_ndimmill,0,healthplanalias,VIEW
Table Details,cdwwork2_ndimmill,0,healthplanfinancial,VIEW
Table Details,cdwwork2_ndimmill,0,healthplaninformation,VIEW
Table Details,cdwwork2_ndimmill,0,HIMEventExtension,VIEW
Table Details,cdwwork2_ndimmill,0,HIMSystemParameter,VIEW
Table Details,cdwwork2_ndimmill,0,ICCodeMap,VIEW
Table Details,cdwwork2_ndimmill,0,icd10extension,VIEW
Table Details,cdwwork2_ndimmill,0,icd9cmextension,VIEW
Table Details,cdwwork2_ndimmill,0,ICLocationMap,VIEW
Table Details,cdwwork2_ndimmill,0,InformationHistory,VIEW
Table Details,cdwwork2_ndimmill,0,InventoryClassGroup,VIEW
Table Details,cdwwork2_ndimmill,0,InventoryItemSource,VIEW
Table Details,cdwwork2_ndimmill,0,InventoryLocator,VIEW
Table Details,cdwwork2_ndimmill,0,InvitationProgram,VIEW
Table Details,cdwwork2_ndimmill,0,invitationprogramgroup,VIEW
Table Details,cdwwork2_ndimmill,0,InvitationWorkflow,VIEW
Table Details,cdwwork2_ndimmill,0,itemclassnode,VIEW
Table Details,cdwwork2_ndimmill,0,labcollectionpriority,VIEW
Table Details,cdwwork2_ndimmill,0,labcontrollot,VIEW
Table Details,cdwwork2_ndimmill,0,LabControlMaterial,VIEW
Table Details,cdwwork2_ndimmill,0,labspecimencontainer,VIEW
Table Details,cdwwork2_ndimmill,0,logicaldomaingroup,VIEW
Table Details,cdwwork2_ndimmill,0,masteritem,VIEW
Table Details,cdwwork2_ndimmill,0,MeasureUnits,VIEW
Table Details,cdwwork2_ndimmill,0,medcompatibility,VIEW
Table Details,cdwwork2_ndimmill,0,MedDispenseCategory,VIEW
Table Details,cdwwork2_ndimmill,0,medfrequencyday,VIEW
Table Details,cdwwork2_ndimmill,0,MedFrequencyTime,VIEW
Table Details,cdwwork2_ndimmill,0,MediaType,VIEW
Table Details,cdwwork2_ndimmill,0,medication,VIEW
Table Details,cdwwork2_ndimmill,0,MedIngredientSet,VIEW
Table Details,cdwwork2_ndimmill,0,medorderdefault,VIEW
Table Details,cdwwork2_ndimmill,0,MedProductInfo,VIEW
Table Details,cdwwork2_ndimmill,0,MedProductType,VIEW
Table Details,cdwwork2_ndimmill,0,MedSynonymDefinition,VIEW
Table Details,cdwwork2_ndimmill,0,microbiologyorganismdata,VIEW
Table Details,cdwwork2_ndimmill,0,MicrobiologyResponse,VIEW
Table Details,cdwwork2_ndimmill,0,MicrobiologyTask,VIEW
Table Details,cdwwork2_ndimmill,0,MicrobiologyTaskDetail,VIEW
Table Details,cdwwork2_ndimmill,0,MicrobiologyTaskRelation,VIEW
Table Details,cdwwork2_ndimmill,0,microsusceptibilityconceptidentifier,VIEW
Table Details,cdwwork2_ndimmill,0,MsgCategory,VIEW
Table Details,cdwwork2_ndimmill,0,MsgColumnGroup,VIEW
Table Details,cdwwork2_ndimmill,0,MsgConfigure,VIEW
Table Details,cdwwork2_ndimmill,0,MsgConfigureCategory,VIEW
Table Details,cdwwork2_ndimmill,0,MsgConfigureOrders,VIEW
Table Details,cdwwork2_ndimmill,0,MsgConfigureUserGroup,VIEW
Table Details,cdwwork2_ndimmill,0,MsgEncounterGroup,VIEW
Table Details,cdwwork2_ndimmill,0,MsgEventGroup,VIEW
Table Details,cdwwork2_ndimmill,0,MsgTemplateType,VIEW
Table Details,cdwwork2_ndimmill,0,multumloadordercatalog,VIEW
Table Details,cdwwork2_ndimmill,0,NameValuePrefs,VIEW
Table Details,cdwwork2_ndimmill,0,Nomenclature,VIEW
Table Details,cdwwork2_ndimmill,0,NonformularyTemplate,VIEW
Table Details,cdwwork2_ndimmill,0,OENContext,VIEW
Table Details,cdwwork2_ndimmill,0,OENProperty,VIEW
Table Details,cdwwork2_ndimmill,0,OENSubscription,VIEW
Table Details,cdwwork2_ndimmill,0,OMFDate,VIEW
Table Details,cdwwork2_ndimmill,0,OntologyCodeValue,VIEW
Table Details,cdwwork2_ndimmill,0,OntologyNomenclature,VIEW
Table Details,cdwwork2_ndimmill,0,OrderCatalog,VIEW
Table Details,cdwwork2_ndimmill,0,OrderCatalogRouting,VIEW
Table Details,cdwwork2_ndimmill,0,OrderCatalogSynonym,VIEW
Table Details,cdwwork2_ndimmill,0,OrderCategoryRelation,VIEW
Table Details,cdwwork2_ndimmill,0,ordercomponent,VIEW
Table Details,cdwwork2_ndimmill,0,OrderEntryField,VIEW
Table Details,cdwwork2_ndimmill,0,OrderEntryFieldDetail,VIEW
Table Details,cdwwork2_ndimmill,0,OrderEntryFormatField,VIEW
Table Details,cdwwork2_ndimmill,0,OrderEntryFormatParent,VIEW
Table Details,cdwwork2_ndimmill,0,OrderFormatDetail,VIEW
Table Details,cdwwork2_ndimmill,0,orderformatflex,VIEW
Table Details,cdwwork2_ndimmill,0,OrderFormatLineDetail,VIEW
Table Details,cdwwork2_ndimmill,0,OrderPotentialDiagnosis,VIEW
Table Details,cdwwork2_ndimmill,0,orderpreferencecategory,VIEW
Table Details,cdwwork2_ndimmill,0,orderpreferencelist,VIEW
Table Details,cdwwork2_ndimmill,0,OrderRuleDiagnosis,VIEW
Table Details,cdwwork2_ndimmill,0,OrderRuleDuplicate,VIEW
Table Details,cdwwork2_ndimmill,0,OrderRulePriority,VIEW
Table Details,cdwwork2_ndimmill,0,ordersentence,VIEW
Table Details,cdwwork2_ndimmill,0,OrderTask,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationAlias,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationAliasRelation,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationAliasSet,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationBarcode,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationBarcodeFormat,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationHealthPlan,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationName,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationPersonStaff,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationRelation,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationResourceGroup,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationResourceType,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationService,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationServiceHistory,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationSet,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationSetRelation,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationSetType,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationSubSection,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationSystem,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationSystemExternalService,VIEW
Table Details,cdwwork2_ndimmill,0,organizationsystemoid,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationSystemParameter,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationSystemRelation,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationSystemServiceRelation,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationTransIdentifier,VIEW
Table Details,cdwwork2_ndimmill,0,OrganizationTypeRelation,VIEW
Table Details,cdwwork2_ndimmill,0,OutcomeCatalog,VIEW
Table Details,cdwwork2_ndimmill,0,OutcomeCatalogCriteria,VIEW
Table Details,cdwwork2_ndimmill,0,OutcomeCatalogLocation,VIEW
Table Details,cdwwork2_ndimmill,0,OutputDestination,VIEW
Table Details,cdwwork2_ndimmill,0,ParentItem,VIEW
Table Details,cdwwork2_ndimmill,0,ParentItemClass,VIEW
Table Details,cdwwork2_ndimmill,0,ParentItemControl,VIEW
Table Details,cdwwork2_ndimmill,0,parentitemdemand,VIEW
Table Details,cdwwork2_ndimmill,0,ParentItemEquipment,VIEW
Table Details,cdwwork2_ndimmill,0,parentitemidentifier,VIEW
Table Details,cdwwork2_ndimmill,0,ParentItemInterface,VIEW
Table Details,cdwwork2_ndimmill,0,ParentItemManufacturer,VIEW
Table Details,cdwwork2_ndimmill,0,parentitempackagetype,VIEW
Table Details,cdwwork2_ndimmill,0,parentitemprice,VIEW
Table Details,cdwwork2_ndimmill,0,parentitempricehistory,VIEW
Table Details,cdwwork2_ndimmill,0,ParentItemStorage,VIEW
